prompt_id,category,length,scheme,key_id,value,eligible_positions
replication-0001,closed_qa,128,kgw,kgw-05,1.0141449740988853,117
replication-0001,closed_qa,128,kgw,kgw-06,1.4411533842457842,117
replication-0001,closed_qa,128,kgw,kgw-07,0.3736323588785367,117
replication-0001,closed_qa,128,kgw,kgw-08,-0.9073928715621605,117
replication-0001,closed_qa,128,kgw,kgw-09,-1.1208970766356101,117
replication-0001,closed_qa,128,synthid,synthid-00,0.4846743295019157,116
replication-0001,closed_qa,128,synthid,synthid-01,0.49712643678160917,116
replication-0001,closed_qa,128,synthid,synthid-02,0.49712643678160917,116
replication-0001,closed_qa,128,synthid,synthid-03,0.5095785440613027,116
replication-0001,closed_qa,128,synthid,synthid-04,0.49233716475095785,116
replication-0001,closed_qa,128,synthid,synthid-05,0.4904214559386973,116
replication-0001,closed_qa,128,synthid,synthid-06,0.49712643678160917,116
replication-0001,closed_qa,128,synthid,synthid-07,0.5114942528735632,116
replication-0001,closed_qa,128,synthid,synthid-08,0.5114942528735632,116
replication-0001,closed_qa,128,synthid,synthid-09,0.4789272030651341,116
replication-0001,closed_qa,256,kgw,kgw-00,1.3935006177362124,235
replication-0001,closed_qa,256,kgw,kgw-01,-0.2636352520041483,235
replication-0001,closed_qa,256,kgw,kgw-02,0.03766217885773547,235
replication-0001,closed_qa,256,kgw,kgw-03,-0.11298653657320641,235
replication-0001,closed_qa,256,kgw,kgw-04,1.5441493331671543,235
replication-0001,closed_qa,256,kgw,kgw-05,0.640257040581503,235
replication-0001,closed_qa,256,kgw,kgw-06,1.5441493331671543,235
replication-0001,closed_qa,256,kgw,kgw-07,-0.4142839674350902,235
replication-0001,closed_qa,256,kgw,kgw-08,-1.3181762600207416,235
replication-0001,closed_qa,256,kgw,kgw-09,-0.564932682866032,235
replication-0001,closed_qa,256,synthid,synthid-00,0.48100664767331436,234
replication-0001,closed_qa,256,synthid,synthid-01,0.49335232668566004,234
replication-0001,closed_qa,256,synthid,synthid-02,0.5,234
replication-0001,closed_qa,256,synthid,synthid-03,0.5052231718898386,234
replication-0001,closed_qa,256,synthid,synthid-04,0.4976258309591643,234
replication-0001,closed_qa,256,synthid,synthid-05,0.49810066476733145,234
replication-0001,closed_qa,256,synthid,synthid-06,0.4990503323836657,234
replication-0001,closed_qa,256,synthid,synthid-07,0.4952516619183286,234
replication-0001,closed_qa,256,synthid,synthid-08,0.5004748338081672,234
replication-0001,closed_qa,256,synthid,synthid-09,0.5128205128205128,234
replication-0001,closed_qa,512,kgw,kgw-00,1.0441851275732486,465
replication-0001,closed_qa,512,kgw,kgw-01,2.008048322256247,465
replication-0001,closed_qa,512,kgw,kgw-02,-1.5261167249147478,465
replication-0001,closed_qa,512,kgw,kgw-03,0.6158014854919158,465
replication-0001,closed_qa,512,kgw,kgw-04,1.4725687696545813,465
replication-0001,closed_qa,512,kgw,kgw-05,0.18741784341058307,465
replication-0001,closed_qa,512,kgw,kgw-06,1.258376948613915,465
replication-0001,closed_qa,512,kgw,kgw-07,-0.5622535302317492,465
replication-0001,closed_qa,512,kgw,kgw-08,-1.3119249038740814,465
replication-0001,closed_qa,512,kgw,kgw-09,-1.5261167249147478,465
replication-0001,closed_qa,512,synthid,synthid-00,0.4949712643678161,464
replication-0001,closed_qa,512,synthid,synthid-01,0.49688697318007663,464
replication-0001,closed_qa,512,synthid,synthid-02,0.49952107279693486,464
replication-0001,closed_qa,512,synthid,synthid-03,0.5,464
replication-0001,closed_qa,512,synthid,synthid-04,0.5011973180076629,464
replication-0001,closed_qa,512,synthid,synthid-05,0.5064655172413793,464
replication-0001,closed_qa,512,synthid,synthid-06,0.49712643678160917,464
replication-0001,closed_qa,512,synthid,synthid-07,0.49712643678160917,464
replication-0001,closed_qa,512,synthid,synthid-08,0.5129310344827587,464
replication-0001,closed_qa,512,synthid,synthid-09,0.5136494252873564,464
replication-0002,classification,128,kgw,kgw-00,0.31362502409359,122
replication-0002,classification,128,kgw,kgw-01,0.10454167469786334,122
replication-0002,classification,128,kgw,kgw-02,0.94087507228077,122
replication-0002,classification,128,kgw,kgw-03,1.7772084698636768,122
replication-0002,classification,128,kgw,kgw-04,-0.7317917228850433,122
replication-0002,classification,128,kgw,kgw-05,0.10454167469786334,122
replication-0002,classification,128,kgw,kgw-06,-1.7772084698636768,122
replication-0002,classification,128,kgw,kgw-07,-0.10454167469786334,122
replication-0002,classification,128,kgw,kgw-08,-1.56812512046795,122
replication-0002,classification,128,kgw,kgw-09,-0.31362502409359,122
replication-0002,classification,128,synthid,synthid-00,0.4885215794306703,121
replication-0002,classification,128,synthid,synthid-01,0.47750229568411384,121
replication-0002,classification,128,synthid,synthid-02,0.5307621671258035,121
replication-0002,classification,128,synthid,synthid-03,0.5022956841138659,121
replication-0002,classification,128,synthid,synthid-04,0.4986225895316804,121
replication-0002,classification,128,synthid,synthid-05,0.4921946740128558,121
replication-0002,classification,128,synthid,synthid-06,0.5206611570247934,121
replication-0002,classification,128,synthid,synthid-07,0.46831955922865015,121
replication-0002,classification,128,synthid,synthid-08,0.4903581267217631,121
replication-0002,classification,128,synthid,synthid-09,0.49586776859504134,121
replication-0002,classification,256,kgw,kgw-00,-0.329292779969071,249
replication-0002,classification,256,kgw,kgw-01,0.10976425998969035,249
replication-0002,classification,256,kgw,kgw-02,0.10976425998969035,249
replication-0002,classification,256,kgw,kgw-03,1.2805830332130541,249
replication-0002,classification,256,kgw,kgw-04,-1.2074068598865937,249
replication-0002,classification,256,kgw,kgw-05,0.5488212999484517,249
replication-0002,classification,256,kgw,kgw-06,-2.231873286457037,249
replication-0002,classification,256,kgw,kgw-07,-0.036588086663230115,249
replication-0002,classification,256,kgw,kgw-08,-1.2074068598865937,249
replication-0002,classification,256,kgw,kgw-09,0.5488212999484517,249
replication-0002,classification,256,synthid,synthid-00,0.4968637992831541,248
replication-0002,classification,256,synthid,synthid-01,0.4767025089605735,248
replication-0002,classification,256,synthid,synthid-02,0.5112007168458781,248
replication-0002,classification,256,synthid,synthid-03,0.510752688172043,248
replication-0002,classification,256,synthid,synthid-04,0.5103046594982079,248
replication-0002,classification,256,synthid,synthid-05,0.5053763440860215,248
replication-0002,classification,256,synthid,synthid-06,0.48342293906810035,248
replication-0002,classification,256,synthid,synthid-07,0.4838709677419355,248
replication-0002,classification,256,synthid,synthid-08,0.48700716845878134,248
replication-0002,classification,256,synthid,synthid-09,0.5,248
replication-0002,classification,512,kgw,kgw-00,1.1406468642034677,496
replication-0002,classification,512,kgw,kgw-01,0.4147806778921701,496
replication-0002,classification,512,kgw,kgw-02,0.10369516947304253,496
replication-0002,classification,512,kgw,kgw-03,0.6221710168382552,496
replication-0002,classification,512,kgw,kgw-04,0.20739033894608505,496
replication-0002,classification,512,kgw,kgw-05,1.3480372031495529,496
replication-0002,classification,512,kgw,kgw-06,-0.7258661863112977,496
replication-0002,classification,512,kgw,kgw-07,0.6221710168382552,496
replication-0002,classification,512,kgw,kgw-08,-0.4147806778921701,496
replication-0002,classification,512,kgw,kgw-09,1.762817881041723,496
replication-0002,classification,512,synthid,synthid-00,0.49955197132616486,496
replication-0002,classification,512,synthid,synthid-01,0.48118279569892475,496
replication-0002,classification,512,synthid,synthid-02,0.5098566308243727,496
replication-0002,classification,512,synthid,synthid-03,0.49910394265232977,496
replication-0002,classification,512,synthid,synthid-04,0.5073924731182796,496
replication-0002,classification,512,synthid,synthid-05,0.5064964157706093,496
replication-0002,classification,512,synthid,synthid-06,0.4867831541218638,496
replication-0002,classification,512,synthid,synthid-07,0.49014336917562723,496
replication-0002,classification,512,synthid,synthid-08,0.49574372759856633,496
replication-0002,classification,512,synthid,synthid-09,0.49887992831541217,496
replication-0003,closed_qa,128,kgw,kgw-00,0.4685212856658182,123
replication-0003,closed_qa,128,kgw,kgw-01,0.8849846507021011,123
replication-0003,closed_qa,128,kgw,kgw-02,-0.15617376188860607,123
replication-0003,closed_qa,128,kgw,kgw-03,-0.7808688094430304,123
replication-0003,closed_qa,128,kgw,kgw-04,3.383764840919798,123
replication-0003,closed_qa,128,kgw,kgw-05,1.3014480157383839,123
replication-0003,closed_qa,128,kgw,kgw-06,2.342606428329091,123
replication-0003,closed_qa,128,kgw,kgw-07,1.9261430632928083,123
replication-0003,closed_qa,128,kgw,kgw-08,-1.613795539515596,123
replication-0003,closed_qa,128,kgw,kgw-09,-0.9891004919611718,123
replication-0003,closed_qa,128,synthid,synthid-00,0.5163934426229508,122
replication-0003,closed_qa,128,synthid,synthid-01,0.5091074681238615,122
replication-0003,closed_qa,128,synthid,synthid-02,0.48816029143898,122
replication-0003,closed_qa,128,synthid,synthid-03,0.5209471766848816,122
replication-0003,closed_qa,128,synthid,synthid-04,0.5209471766848816,122
replication-0003,closed_qa,128,synthid,synthid-05,0.51183970856102,122
replication-0003,closed_qa,128,synthid,synthid-06,0.4744990892531876,122
replication-0003,closed_qa,128,synthid,synthid-07,0.49453551912568305,122
replication-0003,closed_qa,128,synthid,synthid-08,0.48269581056466304,122
replication-0003,closed_qa,128,synthid,synthid-09,0.51183970856102,122
replication-0003,closed_qa,256,kgw,kgw-00,-0.721750317577707,231
replication-0003,closed_qa,256,kgw,kgw-01,1.1016189057765002,231
replication-0003,closed_qa,256,kgw,kgw-02,-0.721750317577707,231
replication-0003,closed_qa,256,kgw,kgw-03,-1.1775926234162588,231
replication-0003,closed_qa,256,kgw,kgw-04,2.4691458232921555,231
replication-0003,closed_qa,256,kgw,kgw-05,0.6457765999379483,231
replication-0003,closed_qa,256,kgw,kgw-06,2.7730406938511902,231
replication-0003,closed_qa,256,kgw,kgw-07,0.6457765999379483,231
replication-0003,closed_qa,256,kgw,kgw-08,-1.1775926234162588,231
replication-0003,closed_qa,256,kgw,kgw-09,-1.4814874939752933,231
replication-0003,closed_qa,256,synthid,synthid-00,0.5130434782608696,230
replication-0003,closed_qa,256,synthid,synthid-01,0.508695652173913,230
replication-0003,closed_qa,256,synthid,synthid-02,0.485024154589372,230
replication-0003,closed_qa,256,synthid,synthid-03,0.5120772946859904,230
replication-0003,closed_qa,256,synthid,synthid-04,0.508695652173913,230
replication-0003,closed_qa,256,synthid,synthid-05,0.5043478260869565,230
replication-0003,closed_qa,256,synthid,synthid-06,0.4830917874396135,230
replication-0003,closed_qa,256,synthid,synthid-07,0.49227053140096616,230
replication-0003,closed_qa,256,synthid,synthid-08,0.4782608695652174,230
replication-0003,closed_qa,256,synthid,synthid-09,0.4956521739130435,230
replication-0003,closed_qa,512,kgw,kgw-00,0.9016315887324939,474
replication-0003,closed_qa,512,kgw,kgw-01,1.4320031115163139,474
replication-0003,closed_qa,512,kgw,kgw-02,-0.9016315887324939,474
replication-0003,closed_qa,512,kgw,kgw-03,0.477334370505438,474
replication-0003,closed_qa,512,kgw,kgw-04,1.85630032974337,474
replication-0003,closed_qa,512,kgw,kgw-05,1.219854502402786,474
replication-0003,closed_qa,512,kgw,kgw-06,3.2352662889813018,474
replication-0003,closed_qa,512,kgw,kgw-07,0.477334370505438,474
replication-0003,closed_qa,512,kgw,kgw-08,-1.007705893289258,474
replication-0003,closed_qa,512,kgw,kgw-09,-1.538077416073078,474
replication-0003,closed_qa,512,synthid,synthid-00,0.5165609584214236,473
replication-0003,closed_qa,512,synthid,synthid-01,0.502701432933991,473
replication-0003,closed_qa,512,synthid,synthid-02,0.487902278599953,473
replication-0003,closed_qa,512,synthid,synthid-03,0.5001174536058257,473
replication-0003,closed_qa,512,synthid,synthid-04,0.5113929997650928,473
replication-0003,closed_qa,512,synthid,synthid-05,0.5078693915903219,473
replication-0003,closed_qa,512,synthid,synthid-06,0.48179469109701667,473
replication-0003,closed_qa,512,synthid,synthid-07,0.5010570824524313,473
replication-0003,closed_qa,512,synthid,synthid-08,0.4998825463941743,473
replication-0003,closed_qa,512,synthid,synthid-09,0.5010570824524313,473
replication-0004,closed_qa,128,kgw,kgw-00,-1.4975535605335346,125
replication-0004,closed_qa,128,kgw,kgw-01,0.9811557810392123,125
replication-0004,closed_qa,128,kgw,kgw-02,0.9811557810392123,125
replication-0004,closed_qa,128,kgw,kgw-03,0.9811557810392123,125
replication-0004,closed_qa,128,kgw,kgw-04,0.3614784456460256,125
replication-0004,closed_qa,128,kgw,kgw-05,-0.6713171133426189,125
replication-0004,closed_qa,128,kgw,kgw-06,-0.46475800154489005,125
replication-0004,closed_qa,128,kgw,kgw-07,-0.051639777949432225,125
replication-0004,closed_qa,128,kgw,kgw-08,-0.6713171133426189,125
replication-0004,closed_qa,128,kgw,kgw-09,-0.25819888974716115,125
replication-0004,closed_qa,128,synthid,synthid-00,0.53584229390681,124
replication-0004,closed_qa,128,synthid,synthid-01,0.5053763440860215,124
replication-0004,closed_qa,128,synthid,synthid-02,0.4883512544802867,124
replication-0004,closed_qa,128,synthid,synthid-03,0.510752688172043,124
replication-0004,closed_qa,128,synthid,synthid-04,0.5089605734767025,124
replication-0004,closed_qa,128,synthid,synthid-05,0.514336917562724,124
replication-0004,closed_qa,128,synthid,synthid-06,0.5062724014336918,124
replication-0004,closed_qa,128,synthid,synthid-07,0.4910394265232975,124
replication-0004,closed_qa,128,synthid,synthid-08,0.48566308243727596,124
replication-0004,closed_qa,128,synthid,synthid-09,0.496415770609319,124
replication-0004,closed_qa,256,kgw,kgw-00,-1.662476047008177,223
replication-0004,closed_qa,256,kgw,kgw-01,1.739800514310883,223
replication-0004,closed_qa,256,kgw,kgw-02,0.9665558412838239,223
replication-0004,closed_qa,256,kgw,kgw-03,0.3479601028621766,223
replication-0004,closed_qa,256,kgw,kgw-04,-0.889231373981118,223
replication-0004,closed_qa,256,kgw,kgw-05,-1.3531781777973533,223
replication-0004,closed_qa,256,kgw,kgw-06,-1.9717739162190007,223
replication-0004,closed_qa,256,kgw,kgw-07,0.6572579720730002,223
replication-0004,closed_qa,256,kgw,kgw-08,-2.281071785429824,223
replication-0004,closed_qa,256,kgw,kgw-09,0.19331116825676478,223
replication-0004,closed_qa,256,synthid,synthid-00,0.516016016016016,222
replication-0004,closed_qa,256,synthid,synthid-01,0.492992992992993,222
replication-0004,closed_qa,256,synthid,synthid-02,0.493993993993994,222
replication-0004,closed_qa,256,synthid,synthid-03,0.5095095095095095,222
replication-0004,closed_qa,256,synthid,synthid-04,0.498998998998999,222
replication-0004,closed_qa,256,synthid,synthid-05,0.5035035035035035,222
replication-0004,closed_qa,256,synthid,synthid-06,0.5115115115115115,222
replication-0004,closed_qa,256,synthid,synthid-07,0.4794794794794795,222
replication-0004,closed_qa,256,synthid,synthid-08,0.5075075075075075,222
replication-0004,closed_qa,256,synthid,synthid-09,0.502002002002002,222
replication-0004,closed_qa,512,kgw,kgw-00,-1.3875638123464207,250
replication-0004,closed_qa,512,kgw,kgw-01,2.4099792530227306,250
replication-0004,closed_qa,512,kgw,kgw-02,1.533623161014465,250
replication-0004,closed_qa,512,kgw,kgw-03,0.3651483716701107,250
replication-0004,closed_qa,512,kgw,kgw-04,-1.0954451150103321,250
replication-0004,closed_qa,512,kgw,kgw-05,-1.6796825096825094,250
replication-0004,closed_qa,512,kgw,kgw-06,-2.4099792530227306,250
replication-0004,closed_qa,512,kgw,kgw-07,0.511207720338155,250
replication-0004,closed_qa,512,kgw,kgw-08,-2.556038601690775,250
replication-0004,closed_qa,512,kgw,kgw-09,0.21908902300206642,250
replication-0004,closed_qa,512,synthid,synthid-00,0.5186666666666667,250
replication-0004,closed_qa,512,synthid,synthid-01,0.48933333333333334,250
replication-0004,closed_qa,512,synthid,synthid-02,0.49866666666666665,250
replication-0004,closed_qa,512,synthid,synthid-03,0.5155555555555555,250
replication-0004,closed_qa,512,synthid,synthid-04,0.49777777777777776,250
replication-0004,closed_qa,512,synthid,synthid-05,0.5031111111111111,250
replication-0004,closed_qa,512,synthid,synthid-06,0.5115555555555555,250
replication-0004,closed_qa,512,synthid,synthid-07,0.47644444444444445,250
replication-0004,closed_qa,512,synthid,synthid-08,0.5071111111111111,250
replication-0004,closed_qa,512,synthid,synthid-09,0.5031111111111111,250
replication-0005,brainstorming,128,kgw,kgw-00,0.5680375574437545,125
replication-0005,brainstorming,128,kgw,kgw-01,-0.051639777949432225,125
replication-0005,brainstorming,128,kgw,kgw-02,0.5680375574437545,125
replication-0005,brainstorming,128,kgw,kgw-03,1.39427400463467,125
replication-0005,brainstorming,128,kgw,kgw-04,0.7745966692414834,125
replication-0005,brainstorming,128,kgw,kgw-05,0.9811557810392123,125
replication-0005,brainstorming,128,kgw,kgw-06,1.8073922282301278,125
replication-0005,brainstorming,128,kgw,kgw-07,0.3614784456460256,125
replication-0005,brainstorming,128,kgw,kgw-08,-0.46475800154489005,125
replication-0005,brainstorming,128,kgw,kgw-09,-0.051639777949432225,125
replication-0005,brainstorming,128,synthid,synthid-00,0.4767025089605735,124
replication-0005,brainstorming,128,synthid,synthid-01,0.5080645161290323,124
replication-0005,brainstorming,128,synthid,synthid-02,0.507168458781362,124
replication-0005,brainstorming,128,synthid,synthid-03,0.5053763440860215,124
replication-0005,brainstorming,128,synthid,synthid-04,0.47401433691756273,124
replication-0005,brainstorming,128,synthid,synthid-05,0.5277777777777778,124
replication-0005,brainstorming,128,synthid,synthid-06,0.5098566308243727,124
replication-0005,brainstorming,128,synthid,synthid-07,0.49014336917562723,124
replication-0005,brainstorming,128,synthid,synthid-08,0.5224014336917563,124
replication-0005,brainstorming,128,synthid,synthid-09,0.521505376344086,124
replication-0005,brainstorming,256,kgw,kgw-00,-0.10932607756185053,251
replication-0005,brainstorming,256,kgw,kgw-01,0.3279782326855516,251
replication-0005,brainstorming,256,kgw,kgw-02,0.4737463361013523,251
replication-0005,brainstorming,256,kgw,kgw-03,1.9314273702593594,251
replication-0005,brainstorming,256,kgw,kgw-04,1.4941230600119573,251
replication-0005,brainstorming,256,kgw,kgw-05,2.222963577090961,251
replication-0005,brainstorming,256,kgw,kgw-06,2.3687316805067615,251
replication-0005,brainstorming,256,kgw,kgw-07,1.4941230600119573,251
replication-0005,brainstorming,256,kgw,kgw-08,-0.40086228439345195,251
replication-0005,brainstorming,256,kgw,kgw-09,0.4737463361013523,251
replication-0005,brainstorming,256,synthid,synthid-00,0.49422222222222223,250
replication-0005,brainstorming,256,synthid,synthid-01,0.4955555555555556,250
replication-0005,brainstorming,256,synthid,synthid-02,0.5133333333333333,250
replication-0005,brainstorming,256,synthid,synthid-03,0.5057777777777778,250
replication-0005,brainstorming,256,synthid,synthid-04,0.48044444444444445,250
replication-0005,brainstorming,256,synthid,synthid-05,0.5293333333333333,250
replication-0005,brainstorming,256,synthid,synthid-06,0.5093333333333333,250
replication-0005,brainstorming,256,synthid,synthid-07,0.5008888888888889,250
replication-0005,brainstorming,256,synthid,synthid-08,0.5084444444444445,250
replication-0005,brainstorming,256,synthid,synthid-09,0.5248888888888888,250
replication-0005,brainstorming,512,kgw,kgw-00,0.2848746885840189,497
replication-0005,brainstorming,512,kgw,kgw-01,-0.4402608823571201,497
replication-0005,brainstorming,512,kgw,kgw-02,0.2848746885840189,497
replication-0005,brainstorming,512,kgw,kgw-03,0.2848746885840189,497
replication-0005,brainstorming,512,kgw,kgw-04,1.6315550346175625,497
replication-0005,brainstorming,512,kgw,kgw-05,3.496189359894777,497
replication-0005,brainstorming,512,kgw,kgw-06,4.117734134987182,497
replication-0005,brainstorming,512,kgw,kgw-07,1.4243734429200943,497
replication-0005,brainstorming,512,kgw,kgw-08,-0.4402608823571201,497
replication-0005,brainstorming,512,kgw,kgw-09,-0.025897698962183534,497
replication-0005,brainstorming,512,synthid,synthid-00,0.4951933825173262,497
replication-0005,brainstorming,512,synthid,synthid-01,0.4954169461211715,497
replication-0005,brainstorming,512,synthid,synthid-02,0.5117370892018779,497
replication-0005,brainstorming,512,synthid,synthid-03,0.4983232729711603,497
replication-0005,brainstorming,512,synthid,synthid-04,0.49318131008271854,497
replication-0005,brainstorming,512,synthid,synthid-05,0.5101721439749609,497
replication-0005,brainstorming,512,synthid,synthid-06,0.4985468365750056,497
replication-0005,brainstorming,512,synthid,synthid-07,0.5063715627095908,497
replication-0005,brainstorming,512,synthid,synthid-08,0.5077129443326627,497
replication-0005,brainstorming,512,synthid,synthid-09,0.5153141068634026,497
replication-0006,closed_qa,128,kgw,kgw-00,-0.10814761408717503,114
replication-0006,closed_qa,128,kgw,kgw-01,-1.1896237549589253,114
replication-0006,closed_qa,128,kgw,kgw-02,-0.9733285267845753,114
replication-0006,closed_qa,128,kgw,kgw-03,-0.3244428422615251,114
replication-0006,closed_qa,128,kgw,kgw-04,0.5407380704358752,114
replication-0006,closed_qa,128,kgw,kgw-05,1.8385094394819754,114
replication-0006,closed_qa,128,kgw,kgw-06,-0.10814761408717503,114
replication-0006,closed_qa,128,kgw,kgw-07,-0.7570332986102252,114
replication-0006,closed_qa,128,kgw,kgw-08,-0.5407380704358752,114
replication-0006,closed_qa,128,kgw,kgw-09,-0.3244428422615251,114
replication-0006,closed_qa,128,synthid,synthid-00,0.5034414945919371,113
replication-0006,closed_qa,128,synthid,synthid-01,0.48475909537856443,113
replication-0006,closed_qa,128,synthid,synthid-02,0.49655850540806296,113
replication-0006,closed_qa,128,synthid,synthid-03,0.5299901671583087,113
replication-0006,closed_qa,128,synthid,synthid-04,0.48279252704031467,113
replication-0006,closed_qa,128,synthid,synthid-05,0.49655850540806296,113
replication-0006,closed_qa,128,synthid,synthid-06,0.5004916420845624,113
replication-0006,closed_qa,128,synthid,synthid-07,0.4936086529006883,113
replication-0006,closed_qa,128,synthid,synthid-08,0.5073746312684366,113
replication-0006,closed_qa,128,synthid,synthid-09,0.4690265486725664,113
replication-0006,closed_qa,256,kgw,kgw-00,0.5424889808044899,222
replication-0006,closed_qa,256,kgw,kgw-01,-1.7824637940718957,222
replication-0006,closed_qa,256,kgw,kgw-02,-0.6974858324629157,222
replication-0006,closed_qa,256,kgw,kgw-03,0.5424889808044899,222
replication-0006,closed_qa,256,kgw,kgw-04,2.092457497388747,222
replication-0006,closed_qa,256,kgw,kgw-05,1.7824637940718957,222
replication-0006,closed_qa,256,kgw,kgw-06,1.4724700907550443,222
replication-0006,closed_qa,256,kgw,kgw-07,-0.23249527748763857,222
replication-0006,closed_qa,256,kgw,kgw-08,-0.8524826841213414,222
replication-0006,closed_qa,256,kgw,kgw-09,0.23249527748763857,222
replication-0006,closed_qa,256,synthid,synthid-00,0.5027652086475616,221
replication-0006,closed_qa,256,synthid,synthid-01,0.497737556561086,221
replication-0006,closed_qa,256,synthid,synthid-02,0.49321266968325794,221
replication-0006,closed_qa,256,synthid,synthid-03,0.5173453996983409,221
replication-0006,closed_qa,256,synthid,synthid-04,0.5062845651080945,221
replication-0006,closed_qa,256,synthid,synthid-05,0.5002513826043238,221
replication-0006,closed_qa,256,synthid,synthid-06,0.5072900955253896,221
replication-0006,closed_qa,256,synthid,synthid-07,0.48868778280542985,221
replication-0006,closed_qa,256,synthid,synthid-08,0.5118149824032177,221
replication-0006,closed_qa,256,synthid,synthid-09,0.49019607843137253,221
replication-0006,closed_qa,512,kgw,kgw-00,0.3649324991288249,423
replication-0006,closed_qa,512,kgw,kgw-01,-1.8808059570485591,423
replication-0006,closed_qa,512,kgw,kgw-02,-1.4316582658130823,423
replication-0006,closed_qa,512,kgw,kgw-03,-0.0842151921066519,423
replication-0006,closed_qa,512,kgw,kgw-04,1.1509409587909092,423
replication-0006,closed_qa,512,kgw,kgw-05,0.7017932675554325,423
replication-0006,closed_qa,512,kgw,kgw-06,1.03865403598204,423
replication-0006,closed_qa,512,kgw,kgw-07,-0.3087890377243903,423
